source_id,job_title,company,location,job_url,salary_avg,salary_range_id,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group,salary_range_label,source_batch_file
172,Desk Collection Specialist (Tangerang Area),PT. BERKAH GIAT JAYA,Tangerang,https://id.jobstreet.com/id/job/92310052?type=standard&ref=search-standalone&origin=cardTitle#sol=a097f1d1f851e08cdcd4e829b8a2640ea65a1a69,5000000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
174,Office assistant,CV. Angkasa Mesin Surabaya,Surabaya,https://id.jobstreet.com/id/job/92306098?type=standard&ref=search-standalone&origin=cardTitle#sol=a71729f8deb0a231fbb54c79f0c0d98449a4b4a3,4500000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,administration,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
175,Data & Business Support,PT Karya Sejahtera Motor,Jakarta Pusat,https://id.jobstreet.com/id/job/92308199?type=standard&ref=search-standalone&origin=cardTitle#sol=5a478313b6e62fad709eec3990991fdf41b020f3,5500000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,software,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
178,Admin Helper,PT ZHONGTIAN NIULI TECHNOLOGY EQUIPMENT,Tangerang,https://id.jobstreet.com/id/job/91997637?type=standard&ref=search-standalone&origin=cardTitle#sol=8346118b54a71fee083c4a427518af21e54a635a,3250000.0,2.0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,administration,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
183,"Data Center Operations Technician (Jakarta, 24/7 shift)",Rahi Systems Pte. Ltd.,Karawang,https://id.jobstreet.com/id/job/92302219?type=standard&ref=search-standalone&origin=cardTitle#sol=ed41f2a4f263adead07692d0ff9b5badd4f3e0be,8500000.0,5.0,0,0,0,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,engineering,jawa barat,8 sampai < 10 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
184,PETUGAS LAPANGAN AREA LAMPUNG,PT Home Credit Indonesia,Lampung,https://id.jobstreet.com/id/job/92312083?type=standard&ref=search-standalone&origin=cardTitle#sol=c1aedd9dbc9cad1ba1e253bbc535ebdff0e7bc73,6250000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,other,sumatera,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
188,Admin Accounting,PT Roda Rollen Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92223259?type=standard&ref=search-standalone&origin=cardTitle#sol=3e0fd706ce2fc6f609dc9a1f4613a585851124ff,5865000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
190,General Admin,PT Technofroze Indra Jaya,Surabaya,https://id.jobstreet.com/id/job/92311589?type=standard&ref=search-standalone&origin=cardTitle#sol=1aca2abe45b7ed25480bed94aaf23edd55a1872a,2000000.0,2.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,finance,jawa timur,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
194,Management Development Program,PT Tri Daya Maxima,Bogor,https://id.jobstreet.com/id/job/91504436?type=standard&ref=search-standalone&origin=cardTitle#sol=60242172782c817ab10965498599012cb20024c2,7000000.0,4.0,0,1,1,0,0.0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,2,administration,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
195,HR Admin / Support - Republik Seafood PIK 2,PT TRI BOGA INVESTAMA,Jakarta Utara,https://id.jobstreet.com/id/job/91945935?type=standard&ref=search-standalone&origin=cardTitle#sol=326de38298e9a312a1bbcb8dca6565dc20e4bb68,5100000.0,3.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,administration,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
198,PETUGAS LAPANGAN AREA BENGKULU,PT Home Credit Indonesia,Kota Bengkulu,https://id.jobstreet.com/id/job/92311724?type=standard&ref=search-standalone&origin=cardTitle#sol=658a034f0636f49e483440ca52e1014cf9d83b4d,6250000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,other,sumatera,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
199,Data Entry,CV. Mahautama Jaya Abadi,Denpasar Utara,https://id.jobstreet.com/id/job/92297144?type=standard&ref=search-standalone&origin=cardTitle#sol=28cfb8be49b07df6fa0a40c089353434916865b6,3350000.0,2.0,0,1,0,0,0.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,administration,lainnya,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
200,Staff Pajak,CV Cahaya maju,Surabaya,https://id.jobstreet.com/id/job/91895237?type=standard&ref=search-standalone&origin=cardTitle#sol=65f03cab80950fde583312a8d3a75f071d742e4c,4500000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,finance,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
201,CONTROL POOL,PT Tunas Ridean,Cakung,https://id.jobstreet.com/id/job/92222978?type=standard&ref=search-standalone&origin=cardTitle#sol=69f7fa385d8ef9c3880edb3b2f58c58631740e20,5864938.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,other,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
202,Sales and Billing Supervisor,PT Putraduta Buanasentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92309387?type=standard&ref=search-standalone&origin=cardTitle#sol=fc6b20f7762db6d1181602c58d3f90e499267947,7000000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
203,Telemarketing / Telesales (WFH),Pengiklan Anonim,Jakarta Utara,https://id.jobstreet.com/id/job/91124856?type=standard&ref=search-standalone&origin=cardTitle#sol=8b3075527d1127335bf005ca1e9e8c5a56e2267e,6925000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
211,Customer Service / Asisten Toko - Jakarta Utara,Snapy Digital Printing,Jakarta Utara,https://id.jobstreet.com/id/job/92312344?type=standard&ref=search-standalone&origin=cardTitle#sol=f8f86cc95d252ec08c7fb157d346a0a1d0363e8b,9000000.0,5.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,other,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
214,STAF ACCOUNTING,PT Agri Makmur Pertiwi Cabang Surabaya,Jawa Timur,https://id.jobstreet.com/id/job/92234547?type=standard&ref=search-standalone&origin=cardTitle#sol=0c144fa46af095ecb671c4dfd5fa81d12249ec49,5750000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,finance,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
215,Financial Advisor (Bancassurance) - Singapore's #1 Insurance Brand (OCBC Group),PT Great Eastern Life Indonesia,Surabaya,https://id.jobstreet.com/id/job/92307515?type=standard&ref=search-standalone&origin=cardTitle#sol=6fa9878c1c92812386d82c2aca0e842bedb5f068,5250000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,other,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
218,ACCOUNTING,GOLF ARMOUR INDONESIA,Surabaya,https://id.jobstreet.com/id/job/92309467?type=standard&ref=search-standalone&origin=cardTitle#sol=c88415ba6e2e05121e0ef74dc8f75b27b9195d2d,4000000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,finance,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
219,Social Media Specialist (Freelance),PT Armada Kemasan Nusantara,Depok,https://id.jobstreet.com/id/job/92302178?type=standard&ref=search-standalone&origin=cardTitle#sol=654104d4574af041f96cf7cb622cb88327b89225,2500000.0,2.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
220,Customer Experience,PT Transcosmos Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/91908638?type=standard&ref=search-standalone&origin=cardTitle#sol=2bc938f98006c92551cfcccbef37198c462f6695,2825000.0,2.0,1,0,0,1,2.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,other,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
225,Business Development (Fresh Graduate),PT PMA Bluemedia Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92233730?type=standard&ref=search-standalone&origin=cardTitle#sol=9f6606ec1d72a90be07ccdd56eb9a062da93d678,7250000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
226,Admin HRGA,Pengiklan Anonim,Jakarta Barat,https://id.jobstreet.com/id/job/92313271?type=standard&ref=search-standalone&origin=cardTitle#sol=f6bfaf519d05c7940b802111b540711953986606,5250000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,administration,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
231,Management Trainee,PT Maximus Indo Asia,Tangerang,https://id.jobstreet.com/id/job/92091003?type=standard&ref=search-standalone&origin=cardTitle#sol=855cf190c06d061dcd6f7f34e45d5daaf9d5ec10,4750000.0,3.0,0,1,0,1,0.0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
236,Tax Accounting Staff,PT Cahaya Mas Solusindo,Jakarta Barat,https://id.jobstreet.com/id/job/92311481?type=standard&ref=search-standalone&origin=cardTitle#sol=58718241fc40bf8c7f7ed073853f06dad16a8264,5500000.0,3.0,0,1,0,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
237,Technical Engineering Staff,PT Kanematsu KGK Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92258919?type=standard&ref=search-standalone&origin=cardTitle#sol=3750eb39975b9f3ff6cc3373be4abe7a4dbc7120,6500000.0,4.0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
250,Sales Development Program- Sales Admin,PT. Mega Bintang Mas Indonesia,Medan,https://id.jobstreet.com/id/job/92085733?type=standard&ref=search-standalone&origin=cardTitle#sol=d73ce0b8152b557bb14c8e6007b37ecff6eac761,5500000.0,3.0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,business,sumatera,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
252,Telemarketing - Jakarta,PT BNI Life Insurance,Jakarta Raya,https://id.jobstreet.com/id/job/92298706?type=standard&ref=search-standalone&origin=cardTitle#sol=a1d52a8d8bf1d62d5bab6364f9fdddc0d5debc58,4450000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,business,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
253,Finance & Accounting Staff,PT Santosa Agrindo (Japfa Beef Division),Serang,https://id.jobstreet.com/id/job/92064876?type=standard&ref=search-standalone&origin=cardTitle#sol=112e6fa5bcb6fd9774643db613f5eb5af42ce19c,6075000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,data,lainnya,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
255,STAF ACCOUNTING,PT Agri Makmur Pertiwi Cabang Surabaya,Jawa Timur,https://id.jobstreet.com/id/job/92234547?type=standard&ref=search-standalone&origin=cardTitle#sol=e45962b362505be0103fc3b4876267509e22b58b,5750000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,finance,jawa timur,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
257,Legal Officer (Pekanbaru),PT Dipo Star Finance,Pekanbaru,https://id.jobstreet.com/id/job/92269384?type=standard&ref=search-standalone&origin=cardTitle#sol=b84fb0bb452cad577a74a9617e089bca0fd7c324,4250000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,software,sumatera,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
258,Sales and Billing Supervisor,PT Putraduta Buanasentosa,Jakarta Selatan,https://id.jobstreet.com/id/job/92309387?type=standard&ref=search-standalone&origin=cardTitle#sol=938c8923463f670b3f9ba3a6f292d7457d2cfbac,7000000.0,4.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
259,HR Recrutiment Staff,Universitas 17 Agustus 1945 Jakarta,Jakarta Utara,https://id.jobstreet.com/id/job/92029819?type=standard&ref=search-standalone&origin=cardTitle#sol=8eb213d8146ed56087121930756f28026ca3186c,4000000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,administration,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
265,Admin Accounting,PT Roda Rollen Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92223259?type=standard&ref=search-standalone&origin=cardTitle#sol=7bdded6ab33f7085dc475f3d2396b93db7a94989,5865000.0,3.0,1,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
270,Production Staff,PT. Lino Putra Mandiri,Bandung Barat,https://id.jobstreet.com/id/job/92205676?type=standard&ref=search-standalone&origin=cardTitle#sol=69b6fd1de19b0697e7a25c81ba4633f584003a60,5750000.0,3.0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,engineering,jawa barat,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
282,HR Admin / Support - Republik Seafood PIK 2,PT TRI BOGA INVESTAMA,Jakarta Utara,https://id.jobstreet.com/id/job/91945935?type=standard&ref=search-standalone&origin=cardTitle#sol=94038f5baa9a26892dbfe15da3217aa5ec431135,5100000.0,3.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,administration,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
286,Fresh Graduate Management Training Program (Onsite),Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=e2cad18689342a21f15f8f77a7a0af172cafa5b6,6000000.0,4.0,0,1,1,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
288,PURCHASING,PT Bestindo Cakra Utama,Tangerang,https://id.jobstreet.com/id/job/92253639?type=standard&ref=search-standalone&origin=cardTitle#sol=6a5921c2747af1f90696f15beaccab5489e9292d,6750000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,other,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
291,Business Management Trainee (Internship) - Bandung & Jakarta Placement,PT Kitar Technology Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92055932?type=standard&ref=search-standalone&origin=cardTitle#sol=eaa133851153c7f77ecfe1a1fd6b9603376ac8bf,3750000.0,2.0,0,1,0,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,business,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
298,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=669909c08c97bc98389d230dedc504340258dfed,2900000.0,2.0,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
300,Admin Executive,PT Procarre International Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/92164316?type=standard&ref=search-standalone&origin=cardTitle#sol=eb7872bf3d5d0beb886e67c861d0ead1d09ec379,5450000.0,3.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
303,Staff Finance,PT . GPI Logistics,Jakarta Pusat,https://id.jobstreet.com/id/job/91887586?type=standard&ref=search-standalone&origin=cardTitle#sol=6c88b3ba00c05175190b6edba1f1723f447e4a29,5850000.0,3.0,0,1,1,1,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
309,Junior Officer Development Program,Kop Sehati Makmur Abadi,Bekasi,https://id.jobstreet.com/id/job/91914049?type=standard&ref=search-standalone&origin=cardTitle#sol=1bb4201c284b27f42fd9b1d44617544cc445810d,5550000.0,3.0,0,1,0,1,2.75,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
313,Marketing Kredit,PT BPR Arto Moro,Semarang,https://id.jobstreet.com/id/job/92280170?type=standard&ref=search-standalone&origin=cardTitle#sol=471d92f0b7d57afc4f8e4e7535ca31a1823db793,5000000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,business,jawa tengah diy,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
314,Purchasing Staff,PT Indolakto - Indofood CBP (INDOMILK),Cicurug,https://id.jobstreet.com/id/job/91813617?type=standard&ref=search-standalone&origin=cardTitle#sol=7149ec1cd889305d7e1f249c44d334911084a423,5000000.0,3.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,other,lainnya,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
323,Administration Intern,PT Dipo Star Finance,Jakarta Pusat,https://id.jobstreet.com/id/job/92313533?type=standard&ref=search-standalone&origin=cardTitle#sol=f8ee62b4018a5a3aee74150793a5b5a4edcb1976,2750000.0,2.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
325,Follow Up,PT Laju Paramita Lestari,Bandung,https://id.jobstreet.com/id/job/92305529?type=standard&ref=search-standalone&origin=cardTitle#sol=3de971aeb5ca86f13cd0f589f156aafb19402f11,5000000.0,3.0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,administration,jawa barat,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
327,Order Management Customer Service,Sherwin-Williams Services (Malaysia) Sdn Bhd,Jakarta Barat,https://id.jobstreet.com/id/job/92232854?type=standard&ref=search-standalone&origin=cardTitle#sol=149df31423e50dfd9ed6d301bf47d8369b7b4bca,6500000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,business,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
328,General Admin,Kotrack Machinery Indonesia,Makassar,https://id.jobstreet.com/id/job/91939515?type=standard&ref=search-standalone&origin=cardTitle#sol=5bd575214e5c90c8f7bd11ffbef71dfc1767488c,4750000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,administration,sulawesi,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
330,Office Admin Specialist,PT VPS ELEKTRONIKA INDONESIA,Kebayoran Lama,https://id.jobstreet.com/id/job/91928575?type=standard&ref=search-standalone&origin=cardTitle#sol=4a3c536734de06b90fccf5b285df10f64e294580,9000000.0,5.0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,administration,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
337,Admin Staff,PT Sinobisnis Mitra Lestari,Jakarta Selatan,https://id.jobstreet.com/id/job/92077925?type=standard&ref=search-standalone&origin=cardTitle#sol=20b3799c9e97f60da998c80d7ec4113a76bfa01e,6500000.0,4.0,1,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,administration,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
340,General Administration,Pengiklan Anonim,Jakarta Selatan,https://id.jobstreet.com/id/job/92002206?type=standard&ref=search-standalone&origin=cardTitle#sol=01f7070a31d39d21004d3776d97ed2d1703e806b,5125000.0,3.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,administration,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
341,HRD Administration,Pengiklan Anonim,Jakarta Utara,https://id.jobstreet.com/id/job/92192269?type=standard&ref=search-standalone&origin=cardTitle#sol=413c096940f741b4b22c065b2e3ff6d43786328b,5500000.0,3.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,software,jabodetabek,4 sampai < 6 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
342,Administrative Assistant,No Risk Designs,Jakarta Raya,https://id.jobstreet.com/id/job/91026813?type=standard&ref=search-standalone&origin=cardTitle#sol=49aa7006a9c299e8200860b3262045fac8dda436,50000000.0,6.0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,administration,jabodetabek,>= 10 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
345,Internship for Administration Staff (Jabodetabek),PT Inamas Sumber Makmur,Jakarta Utara,https://id.jobstreet.com/id/job/92039682?type=standard&ref=search-standalone&origin=cardTitle#sol=3afd812eb8cc831d7fe9de09320097fffaee6a72,2500000.0,2.0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,administration,jabodetabek,2 sampai < 4 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
349,Office Assistant,PT CLOUD DREAM MARKETING,Jakarta Raya,https://id.jobstreet.com/id/job/92028491?type=standard&ref=search-standalone&origin=cardTitle#sol=cc85f6983471fb50bf76422a7066cc50ebccfbc6,9000000.0,5.0,1,0,0,1,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,business,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
352,Office Administrator,Pengiklan Anonim,Jakarta Selatan,https://id.jobstreet.com/id/job/92232064?type=standard&ref=search-standalone&origin=cardTitle#sol=5bf9e5cfa16f0180767a4ed886646a2c75b22bba,6750000.0,4.0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,finance,jabodetabek,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
355,Office Assistant,PT CLOUD DREAM MARKETING,Jakarta Raya,https://id.jobstreet.com/id/job/92028491?type=standard&ref=search-standalone&origin=cardTitle#sol=122a40efb7992aeecffe6bbaf453d39663e3bee0,9000000.0,5.0,1,0,0,1,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,business,jabodetabek,8 sampai < 10 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
368,Customer Service Executive,Pengiklan Anonim,Batam,https://id.jobstreet.com/id/job/92287217?type=standard&ref=search-standalone&origin=cardTitle#sol=89cb0f745a5a833ae1378be008e66a802a7194e2,6000000.0,4.0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,other,sumatera,6 sampai < 8 juta,graduate_salary_rf_ready_batch_01_umum_fresh_graduate.csv
